reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
37f84255-a81e-4c6b-8489-4566871885a4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,they have a like a friend just saying very easily learning English speaking,4,0,6.91.4,2026-08-11 15:47:10,,,6.91.4
5a32b136-6fc1-44e0-b40a-710e3536a0c3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best app so far when it comes to learning different languages,5,0,6.91.4,2026-08-11 15:45:18,,,6.91.4
85022f55-21e1-49fe-a661-70a7a17861c3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's good app for beginners start,5,0,6.91.4,2026-08-11 15:44:32,,,6.91.4
78d99431-c3d6-43db-8156-d3cfd6f25e45,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i like this app bcoz it's a learning app with enjoy 💝,5,0,6.91.4,2026-08-11 15:43:46,,,6.91.4
cd6c0372-9f91-4c0d-bfbf-0d33d0a4a2b8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍 nice,5,0,6.91.4,2026-08-11 15:43:41,,,6.91.4
ccff0509-98d3-45a2-8778-eba125adb297,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best,5,0,6.91.4,2026-08-11 15:40:24,,,6.91.4
36fa453c-4fd1-41bc-8710-7ddd625d0b6d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm learning Spanish well and I think its a great opportunity for others to learn languages or chess,5,0,6.91.4,2026-08-11 15:39:29,,,6.91.4
dd923376-e6a4-455b-ba50-b0bcd38de5f3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,إنه جميل ورائع,4,0,6.87.6,2026-08-11 15:39:23,,,6.87.6
922c677a-a480-432f-9342-1968a349f8c8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"it is a great app for learning language and music, chess and even abc. it is interactive and has great visuals. once I started I saw the reviews and thought it would be pay to learn but no, it's just that you have to try and learn and if you get everything wrong then your energy will drain for nothing so if your serious about learning something then this is the best app for it.",5,0,6.91.4,2026-08-11 15:39:10,,,6.91.4
d2c8bf65-2136-42fd-89a2-8629e62b18ef,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's a great learning ground for all learners! and newbies like me!,5,0,6.91.4,2026-08-11 15:34:55,,,6.91.4
1ff23d5c-b472-4867-98b2-a1f3693214ee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,actually this app is sooo use full I want to learn Korean and this app helps me tooo much like a real life teacher ...✨🤗,5,0,6.91.4,2026-08-11 15:33:34,,,6.91.4
55e2d7fb-1f5c-4a5a-a145-1a15971bbca6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's the best,5,0,6.91.4,2026-08-11 15:32:41,,,6.91.4
ff719b58-5d4b-4204-8e65-a9f88f7b443b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,duolingo aap is very useful aap jinko koi bhi language nhi aati hai vo yeh duolingo aap se Sikh saktey hai,5,0,5.121.15,2026-08-11 15:30:02,,,5.121.15
b12d8f50-1f81-4e31-af9f-66185c40772a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great App. however, I had a few chess games where I was playing in black, my opponent didnt move, but MY time ran out",4,0,6.90.3,2026-08-11 15:29:54,,,6.90.3
355b21af-21a6-446d-903a-e631c12d1e43,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,doing with the very bad app to learn because when all energy was low than Duolingo say 2K money 💰🤑,1,0,6.91.4,2026-08-11 15:29:11,,,6.91.4
22b0a3e5-e332-4cd4-bf13-2a589ef9009f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good 👍,5,0,6.91.4,2026-08-11 15:28:35,,,6.91.4
ada53d09-c8f7-47d1-8a63-474a7430468c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,super,5,0,6.91.4,2026-08-11 15:27:54,,,6.91.4
46619edd-7c2c-4827-9788-dc3ccc8fbf4f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's a great app for learning new languages,5,0,6.91.4,2026-08-11 15:26:50,,,6.91.4
149cfa0b-09af-4eab-99d1-21ffb9145d06,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"it's amazing, duolingo is the best!",5,0,6.91.4,2026-08-11 15:26:35,,,6.91.4
48c88270-a029-4a81-bdac-2ffebab564c7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's a really good app I am learning Spanish and it's getting easy and fun,5,0,6.91.4,2026-08-11 15:26:15,,,6.91.4
c5783ed0-cff3-485f-baf7-e2ac643fed80,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,so good,5,0,6.91.4,2026-08-11 15:26:00,,,6.91.4
a7070be8-2f8b-41b3-9b89-8ad36b8b5d8a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very funny way to learn,5,0,6.91.4,2026-08-11 15:25:39,,,6.91.4
df82cb3c-97bf-4584-b1e8-2f14243e0c5a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's is very good app for learning languages 😊,5,0,6.91.4,2026-08-11 15:24:25,,,6.91.4
ddd906a6-7e10-4209-91e1-dd1233ce5e2c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,to show video as an learning method,5,0,6.91.4,2026-08-11 15:24:17,,,6.91.4
bcbf1544-c338-47eb-b596-fee46b34933a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very nice,5,0,6.91.4,2026-08-11 15:21:36,,,6.91.4
6bdfaa96-eed6-4235-adce-7bc9b2b547f4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i love this appp,5,0,6.91.4,2026-08-11 15:20:02,,,6.91.4
daa2edc2-c03d-4e1d-a79a-9bcaae1a3afb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,1,0,6.91.4,2026-08-11 15:19:50,,,6.91.4
f6c35d21-2dc5-4239-a07c-b684c8f2eaaf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,so intrasting aap,5,0,6.89.4,2026-08-11 15:19:22,,,6.89.4
b98cfe83-77a2-4563-96c9-2a226a77e864,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good app,5,0,6.91.4,2026-08-11 15:19:17,,,6.91.4
31985f15-8196-470c-b537-33ec1d5ca970,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have been learning Russian since the fifth grade and it is very fun,5,0,6.91.4,2026-08-11 15:19:08,,,6.91.4
77c442d0-0e41-4430-a412-c6dc053dfcf6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ডলিংগোটলিঙ্গ অনেক ভালো ডলিঙ্গ থেকে অনেক কিছু শিখা যায় অনেক ভাষা একে আমি একদম ৫ এ৫ দেব ❤️❤️,5,0,6.91.4,2026-08-11 15:18:00,,,6.91.4
93536983-c1d7-437e-81d4-262d9f214194,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm loving the learning but I wish there was a dictionary like item you could go to to look at the words individually. like a lil book to go to if you forget what it means in your original language and know how to spell that word if you can't remember.,4,0,6.91.4,2026-08-11 15:17:43,,,6.91.4
d1c997de-301b-4d2d-878a-56795e1991e1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's great and amazing!,5,0,6.91.4,2026-08-11 15:16:20,,,6.91.4
79996890-af35-4958-ad35-cb39358bae09,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,douloungu is very best for strong the English,5,0,6.91.4,2026-08-11 15:14:22,,,6.91.4
dd49428b-dc2d-4788-af22-998303f78827,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice app,5,0,6.90.3,2026-08-11 15:14:06,,,6.90.3
5010c201-0746-42b0-957e-104a129df6ad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,you can learn many languages and others it is amazing,5,0,6.91.4,2026-08-11 15:13:48,,,6.91.4
d65e8d11-2182-419e-b2c1-0c1207d69192,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I understand now the words thank u for helping my intelligence,5,0,6.91.4,2026-08-11 15:10:07,,,6.91.4
8f10789d-ac8e-4f34-bc8f-18e4ef4b8f97,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is very good for education.,5,0,6.91.4,2026-08-11 15:09:06,,,6.91.4
f9f06f8e-6c9d-4f6f-be43-9b0eb76e9daf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The constant reminders at the worst time. the idea that my streak is somehow important. the idea that my number of completed tasks vs what other people do is somehow important. the idea that I should study more, quicker to get more rewards via topping charts and getting streaks, as if thats going to promote better retention (it doesnt) so many things would work better with this app if it didnt function like some cruddy multiserver p2w race to the highest level type mobile game. uninstalled.",1,0,,2026-08-11 15:07:51,,,
71515b7d-58e7-455f-aceb-40834fee8910,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best,5,0,6.91.4,2026-08-11 15:06:24,,,6.91.4
1114965d-5a5b-48c2-aaa9-30a48beb2b23,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This learning is great,5,0,6.91.4,2026-08-11 15:06:06,,,6.91.4
d72e7a84-444e-47d7-9996-75dc88812ca1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,maja aa gaya,5,0,6.91.4,2026-08-11 15:05:42,,,6.91.4
4bf5b612-f0c1-4695-8a78-c56632b9420f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hmmmm l love it 😀,5,0,6.91.4,2026-08-11 15:03:22,,,6.91.4
d89f24c4-3cc5-4dba-a46b-ff42187032e5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i love duolingo this is so cool and my lerling class is very brmesy thank for you my learning and new thing i am 1 of a my class duolingo is my best and my mother dad you cand do it but after week i am 1 of my class sanik class i am 1 and all my class i am 1 i am yourself i am proud of me thanku duolingo🫡,5,0,6.91.4,2026-08-11 15:03:04,,,6.91.4
65d4d39c-5055-48bf-aaa5-7516ecc39b26,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"c'est excellent pour apprendre les langues, mais je trouve ça très cher pour le premium et nul sans abonnement, l'IA pour parler avec elle est trop peu développée",5,0,6.91.4,2026-08-11 15:02:29,,,6.91.4
7fe9872e-12ca-4e86-906c-c5c0ab44470e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app it's very gooddddddd!,5,0,6.91.4,2026-08-11 15:01:07,,,6.91.4
73b237fc-d61e-4a6d-ad9a-1dcf5abcb5f8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i like,5,1,6.91.4,2026-08-11 14:59:15,,,6.91.4
0c77d26f-20d4-4d8f-a8c6-9f72285c0a77,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app is very good and nice to learn any of the language I learnt five courses in Delhi Ongole I love this app and I always give its 30 to 15 minutes to speak to learn and complete all the courses,5,0,,2026-08-11 14:58:16,,,
4df09f82-980f-4561-8a4d-d45363de8983,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's good it helps me learn easy and slowly,5,0,6.91.4,2026-08-11 14:54:11,,,6.91.4
db219888-25de-4507-a2cd-5db66a39cfce,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I bad at Spanish but when I use Duolingo I am good at Spanish,5,0,6.91.4,2026-08-11 14:53:50,,,6.91.4
8dff8f88-2525-4dbd-9231-058998ac3baf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good. learning slowly but good. you definitely need to buy books and other apps to copy what your learning,5,0,6.91.4,2026-08-11 14:52:44,,,6.91.4
6b9cb3b2-1b08-483a-a31d-18a43b54dd66,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app is very good,it has helped me a lot in learning Spanish",4,0,6.91.4,2026-08-11 14:50:42,,,6.91.4
5bbc43b7-fe9b-4a26-ba1c-6cae134f0887,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good,5,0,6.91.4,2026-08-11 14:50:18,,,6.91.4
90e776fd-9295-4359-a255-4e36829eff94,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,amazing 😍,5,0,6.91.4,2026-08-11 14:48:52,,,6.91.4
bcdbde5d-e72b-45b3-920d-eb682db6e9ee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best app for learning a language,1,0,6.91.4,2026-08-11 14:46:57,,,6.91.4
bf98b127-9b7b-4198-ba86-8d8bd39a1479,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,that's amazing 😍,5,0,6.91.4,2026-08-11 14:46:54,,,6.91.4
65fca45f-86fc-4f1a-9b12-24cc35f8f8d2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very nice app ❤️🫵🏻,5,0,6.91.4,2026-08-11 14:44:50,,,6.91.4
1b48537e-103d-4d62-b9c7-127dc721dcf2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,yass so good for chess,5,0,6.91.4,2026-08-11 14:44:24,,,6.91.4
62eee3b3-1038-4e23-8ba9-a5576df7482a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pretty good and easy explanations,5,0,6.91.4,2026-08-11 14:43:55,,,6.91.4
c4856b57-cc4e-460f-a5d5-9fd8427a1e2d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,to learn from it,5,0,6.91.4,2026-08-11 14:43:53,,,6.91.4
9ec038ca-7cf8-4f86-8d23-cab0cc024e28,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Adding the option to renew the league for 2k lingots and making the button the ""main"" button is a very dark pattern ( there are many of those in the app ) and feels like straight up scum as my hard earned lingots disappear for a thing I don't care at all. rewarding XP instead of lingots is scummy too as I don't care for those either. the app causes a lot of stress and anger and as soon as they scum me of all my ingots so I can't get more streak freezes I'm out.",1,3,6.91.4,2026-08-11 14:41:12,,,6.91.4
eaa18d25-13d2-4a08-9a15-cdd354dafd20,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,is great for beginners,3,0,6.91.4,2026-08-11 14:40:20,,,6.91.4
85565e40-77f7-4154-9149-6a32966ad69e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love it only problem is when it wants.to me to speak into the speaker it doesn't hear me but other than that I love it danke (thanks in german),5,0,6.91.4,2026-08-11 14:35:14,,,6.91.4
036e72ae-706d-45f2-8eae-353d2f424767,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,op#cool#good teacher,1,0,6.91.4,2026-08-11 14:35:06,,,6.91.4
9996b97e-affb-4e51-8a25-b9860335c354,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bahut achi app hai jisme maja bhi bahut sata hai aur sikhne ko bhi milta hai thanks Duolingo!!,1,0,6.91.4,2026-08-11 14:33:59,,,6.91.4
b47a4176-d55e-4392-98e0-e8968a593a8c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Brilliant app for learning a language. so much fun,5,0,6.91.4,2026-08-11 14:33:20,,,6.91.4
7c917636-fcdf-43c4-b80d-f524823f5cc0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great way to learn. My only regret is i should have started earlier,5,0,6.91.4,2026-08-11 14:32:43,,,6.91.4
0b5edabc-98cf-4141-8fb0-ad8e80845b60,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Little bit more lessons about grammar,4,0,6.91.4,2026-08-11 14:32:29,,,6.91.4
